UMAP_1,UMAP_2,Label,Description,Cluster_main,Num_Clusters,Cluster_Assignments,Cluster_Color,Main_Cluster_Prob,Size_Prob,UserID,Abs,Temp
7.6243095,6.748645,Suporte operacional diário,"Todo dia tem alguém lá dando todo esse suporte, além de nós aqui no escritório também emprestar todos os suportes que a empresa precisa",C7 - Capacitação e Disseminação do Modelo,1,C7(34.6%),7,0.34581308615588974,0.34581308615588974,d9d29c96-8ec8-4bc4-90bd-5fe75514acac,4,-2
8.699039,4.8063107,Dificuldade operacional por presença de rocha e custos elevados,"Aqui na nossa região a gente tem uma dificuldade que é a presença de rocha. E aí, muito em questão do custo, a empresa não conseguiu se adaptar com esses custos",C11 - Gestão de DMTs e Reequilíbrios,2,C11(32.3%); C10(17.1%),11,0.0,0.32299999999999995,d9d29c96-8ec8-4bc4-90bd-5fe75514acac,2,1
9.078117,4.259575,Divergência na forma de pagamento entre contratante e subcontratadas,"Na Rocha, tu tem uma divergência entre o que é pago pra empresa e o que a empresa paga as empresas que ela subcontrata. A gente paga por porcentagem, por volume, e essas empresas cobram por furos. Então tu já tem bananas e maçãs aí na conversa",C11 - Gestão de DMTs e Reequilíbrios,1,C11(100.0%),11,1.0,1.0,d9d29c96-8ec8-4bc4-90bd-5fe75514acac,2,1
8.388465,7.2922244,Empresa em adaptação ao novo modelo de implementos,"É uma empresa que veio de Goiás, nunca tinha visto essa questão dos implementos. Ela não conhecia esse novo modelo que a gente tá implementando. Então ela ainda tá num período de aprendizado",C7 - Capacitação e Disseminação do Modelo,1,C7(29.7%),7,0.29664753720908876,0.29664753720908876,d9d29c96-8ec8-4bc4-90bd-5fe75514acac,3,0
8.755253,7.4712276,Baixa produtividade e dificuldades no periodo de adaptação ao novo modelo,"Ela não tá tendo uma alta produtividade, é período de adaptação, que ela tá tendo suas dificuldades. Automaticamente quando tu tá num modelo novo que propõe coisas diferentes, acaba que a empresa vai ter essas dificuldades",C7 - Capacitação e Disseminação do Modelo,2,C7(19.6%); C9(16.5%),7,0.19621387631313017,0.19621387631313017,d9d29c96-8ec8-4bc4-90bd-5fe75514acac,3,2
8.77777,4.8573627,Capacidade insuficiente da jazida para atender demanda,"O volume que a empresa precisa, aquela jazida em específico não consegue atender. Aí vai ter que procurar em outra jazida.",C11 - Gestão de DMTs e Reequilíbrios,2,C11(28.3%); C10(19.7%),11,0.0,0.28300000000000003,d9d29c96-8ec8-4bc4-90bd-5fe75514acac,3,0
8.979223,6.561024,Autonomia na tomada de decisão sobre adaptação de projetos,Hoje a adaptação [de projeto] a gente trata sendo nossa responsabilidade. Poderia ser que daqui a pouco seria do projeto. A gente sempre tenta consultar eles mas muitas das vezes a gente toma decisão própria,C12 - Desafios da Fiscalização e Controle,2,C12(26.6%); C13(25.9%),12,0.0,0.266,d9d29c96-8ec8-4bc4-90bd-5fe75514acac,3,1
8.983425,4.948347,Dificuldade de estimativa de volume de jazida para obra,"Quando começa a obra às vezes o volume que a empresa precisa, aquela jazida em específico não consegue atender, e aí esse volume a gente é difícil estimar",C10 - Imprevisibilidade e Custos,2,C10(28.3%); C11(19.1%),10,0.0,0.28300000000000003,d9d29c96-8ec8-4bc4-90bd-5fe75514acac,3,1
10.372275,5.0332265,Medição manual de empresa terceirizada,Por enquanto ainda é muito manual a questão de fazer a medição da empresa terceira contratada.,C2 - Transição do Sistema Manual para Digital,1,C2(100.0%),2,1.0,1.0,91ad2024-4373-4094-b889-4ce8577840ac,3,1
9.501443,5.532871,Problema entrega PVC no setor errado,Tá dando problema na entrega porque quando a gente pede PVC eles entregam tudo num setor que não tem a ver onde foi solicitado.,C12 - Desafios da Fiscalização e Controle,2,C12(26.0%); C10(19.2%),12,0.25959830222145786,0.25959830222145786,91ad2024-4373-4094-b889-4ce8577840ac,2,2
9.062875,6.215162,Falta de controle na entrega de materiais e notas fiscais,Tá aparecendo muita nota fiscal de material entregue em outro lugar que a gente não fica nem sabendo que foi entregue.,C12 - Desafios da Fiscalização e Controle,1,C12(100.0%),12,1.0,1.0,91ad2024-4373-4094-b889-4ce8577840ac,3,2
8.959083,7.079821,Foco no core business de obras ao invés de controle de materiais,"O nosso core é fazer as obras, não é ficar controlando, perdendo tempo controlando entrega de material.",C13 - Responsabilidades e Papéis Organizacionais,1,C13(24.9%),13,0.0,0.249,91ad2024-4373-4094-b889-4ce8577840ac,4,2
10.807271,5.1515946,Problemas de indicadores após migração SAP,"Depois que virou para SAP, eles começaram a não usar o sistema de medição e aí começou a dar alguns problemas dos indicadores, a gente ter o número correto.",C2 - Transição do Sistema Manual para Digital,1,C2(100.0%),2,1.0,1.0,91ad2024-4373-4094-b889-4ce8577840ac,2,1
9.932482,6.491485,Ausência de Documentação das Responsabilidades,"Não tem mesmo (documentação de responsabilidades), isso aí precisa ser desenhado também.",C13 - Responsabilidades e Papéis Organizacionais,1,C13(24.1%),13,0.0,0.24100000000000002,91ad2024-4373-4094-b889-4ce8577840ac,4,1
6.942204,6.0288224,Crescimento e Entrada de Empresas,"Eu acho que um assim, a coisa tá se desenvolvendo agora, tá começando a tomar mais corpo. Estão entrando mais empresas.",C5 - Resistência do Mercado Local,1,C5(25.1%),5,0.25107919712887017,0.25107919712887017,91ad2024-4373-4094-b889-4ce8577840ac,4,0
11.421448,3.8811805,Previsibilidade Financeira e Contratual via QTK,Pelo QTK a gente consegue ter previsibilidade de projeções de gastos e também de contratações. A gente pode fazer contratos maiores.,C1 - Desafios Operacionais do QTK,2,C1(11.6%); C0(31.0%),1,0.11563481002708804,0.11563481002708804,91ad2024-4373-4094-b889-4ce8577840ac,3,-2
11.078628,3.8139663,Gestão de riscos na contratação terceirizada com preço justo,É o jeito mais justo de contratação porque tem riscos pro terceiro e riscos que a gente assume. Desse jeito a gente consegue contratar por um preço mais barato do que o empreiteiro jogando todo o risco no preço dele.,C0 - Previsibilidade e Continuidade do Negócio,1,C0(42.3%),0,0.4228053267827912,0.4228053267827912,91ad2024-4373-4094-b889-4ce8577840ac,4,-2
13.122005,6.5053196,Dificuldade em explicar o cálculo do preço unitário na planilha,"A parte mais complicada é realmente explicar a planilha, como chega no preço unitário, explicar para ele que na verdade nós não temos um preço unitário que nós estamos acostumados normalmente",C4 - Complexidade da Planilha QTK,1,C4(100.0%),4,1.0,1.0,f463c1e5-bb0d-4a18-a151-43b74886eab2,3,2
13.013387,6.3127675,Planilha extensa e complexa com muitas colunas,"O tamanho da planilha assusta quando você olha de primeira vez, porque você vai pegar uma planilha que para chegar no preço você vai até a coluna JZ",C4 - Complexidade da Planilha QTK,1,C4(100.0%),4,1.0,1.0,f463c1e5-bb0d-4a18-a151-43b74886eab2,3,2
6.751948,5.2948866,Dificuldade de processos em pequenas empresas,"Quanto menor a empresa, mais complicado é fazer elas entenderem o processo",C5 - Resistência do Mercado Local,1,C5(100.0%),5,1.0,1.0,f463c1e5-bb0d-4a18-a151-43b74886eab2,4,2
13.240209,6.504264,Negligência na análise detalhada da precificação,"Muitos nem entram no mérito de olhar muito a planilha de cálculo, vai direto na planilha resumo, vê quanto é o preço médio da obra e vê se consegue fazer por aquele preço",C4 - Complexidade da Planilha QTK,1,C4(100.0%),4,1.0,1.0,f463c1e5-bb0d-4a18-a151-43b74886eab2,2,2
7.02056,5.1545315,Empresas locais resistentes à contratação pública,"As empresas locais, aquelas que estão muito acostumadas com a contratação pública, forma de contratação pública, preço de obra pública, a maioria dizem que não dá para fazer",C5 - Resistência do Mercado Local,1,C5(100.0%),5,1.0,1.0,f463c1e5-bb0d-4a18-a151-43b74886eab2,3,1
6.968989,5.9997015,Adesões em crescimento de empresas externas,"Tá tendo uma leva grande de adesões, mas tudo empresa de fora",C5 - Resistência do Mercado Local,1,C5(25.5%),5,0.25493126461783094,0.25493126461783094,f463c1e5-bb0d-4a18-a151-43b74886eab2,4,2
11.304454,7.0162873,Necessidade de governança para controle de versões de planilha,A gente tá precisando fazer uma governança mais adequada porque na verdade a planilha mudava de versão de acordo com o nosso sentimento,C8 - Evolução e Controle de Versões,1,C8(100.0%),8,1.0,1.0,f463c1e5-bb0d-4a18-a151-43b74886eab2,3,2
12.046567,4.155247,Diferenciação Pagamento QTK,A forma de pagamento do QTK é diferente do normal,C1 - Desafios Operacionais do QTK,1,C1(24.3%),1,0.2430355786830727,0.2430355786830727,f463c1e5-bb0d-4a18-a151-43b74886eab2,4,0
12.419846,4.9509954,Dificuldade na operacionalização do QTK,Toda operacionalização do QTK não é simples e não tem lugar nenhum,C1 - Desafios Operacionais do QTK,1,C1(100.0%),1,1.0,1.0,f463c1e5-bb0d-4a18-a151-43b74886eab2,4,2
10.309136,6.003811,Treinamento em Vídeo,Uma coisa que poderia ajudar bastante são aqueles vídeos do treinamento,C3 - Fluxo Operacional de Medições,1,C3(10.9%),3,0.10877036744169007,0.10877036744169007,f463c1e5-bb0d-4a18-a151-43b74886eab2,4,0
12.387809,4.5150294,Manual de instrução do QTK para metodologia de cálculo de preços,"Um manual do QTK, que é um passo a passo de como o QTK calcula os preços, como ele funciona, como é a metodologia de cálculo",C1 - Desafios Operacionais do QTK,1,C1(41.1%),1,0.41070311076526833,0.41070311076526833,f463c1e5-bb0d-4a18-a151-43b74886eab2,3,0
10.784768,3.1203218,Continuidade e visão sistêmica,"Se ela analisar essa obra como parte de um todo, você tem uma continuidade, é isso que viabiliza",C0 - Previsibilidade e Continuidade do Negócio,1,C0(100.0%),0,1.0,1.0,f463c1e5-bb0d-4a18-a151-43b74886eab2,4,0
9.831308,3.5148962,Benefícios financeiros e incentivos contratuais,"A gente tem outras situações de fomento como leasing interno, bonificação por antecipação de prazo, adiantamento contratual",C11 - Gestão de DMTs e Reequilíbrios,1,C11(36.8%),11,0.0,0.368,f463c1e5-bb0d-4a18-a151-43b74886eab2,3,0
9.641145,3.7648027,Eliminação de reequilíbrios e pleitos aditivos por autocorreção,"Você acaba com essa questão de aditivo, de pleito, de reequilíbrio, porque ela já automaticamente se corrige",C11 - Gestão de DMTs e Reequilíbrios,1,C11(100.0%),11,1.0,1.0,f463c1e5-bb0d-4a18-a151-43b74886eab2,4,-1
11.031118,3.2652662,Segurança e visibilidade no trabalho,"Ele vai ter trabalho, não vai ficar se preocupando se vai acabar a obra, ele tem visibilidade",C0 - Previsibilidade e Continuidade do Negócio,1,C0(100.0%),0,1.0,1.0,f463c1e5-bb0d-4a18-a151-43b74886eab2,4,-2
12.78281,6.0437303,Dificuldade inicial com complexidade da planilha QTK,"O QTK no primeiro contato que eu tive com ele, com a planilha em si, ela meio que assustou pelo tamanho que ela é, porque quando tu abre a primeira vez dela, tu tem muitas colunas, tu tem muitas linhas, tem muita informação.",C4 - Complexidade da Planilha QTK,2,C4(32.8%); C3(18.3%),4,0.327660655977761,0.327660655977761,c5eb73b8-f8a9-4039-b570-0485ec564196,2,3
12.834391,6.7121663,Dificuldade no entendimento da planilha de dados e planejamento de obra,"E a dificuldade maior hoje é o entendimento, é o pessoal parar, olhar a planilha e entender, porque tá ali os dados, tá ali como a obra foi cansada (planejada), como ela vai ser medida.",C4 - Complexidade da Planilha QTK,1,C4(100.0%),4,1.0,1.0,c5eb73b8-f8a9-4039-b570-0485ec564196,3,2
10.703202,4.9903417,Demora na medição e avaliação do sistema antigo,"No sistema antigo a gente tinha uma medição que ela tinha 5.000 linhas. A empresa ela levava às vezes três, quatro dias para te apresentar a memória de cálculo da medição e tu levava uma semana para avaliar.",C2 - Transição do Sistema Manual para Digital,1,C2(100.0%),2,1.0,1.0,c5eb73b8-f8a9-4039-b570-0485ec564196,2,0
11.483017,4.3047276,Ferramentas QTK aplicativo e BI aumentam produtividade e velocidade,"Com o QTK e com as ferramentas que estão junto com o QTK, que é o aplicativo e que é o BI, isso ficou muito rápido. Consigo fazer em uma manhã o que a gente fazia em uma semana.",C1 - Desafios Operacionais do QTK,2,C1(17.8%); C0(16.6%),1,0.17775885971060604,0.17775885971060604,c5eb73b8-f8a9-4039-b570-0485ec564196,2,-3
11.379339,5.9163265,Automatização do processo manual de planilhas para sistema BI,"Hoje ainda a gente faz numa planilha de forma manual, no momento que ela virar uma ferramenta e sistema, ó, preencheu na obra, alimentou o BI e deu OK, isso vai pra ferramenta, ela vai calcular sozinha sem precisar ajustar nada.",C2 - Transição do Sistema Manual para Digital,2,C2(11.8%); C3(23.9%),2,0.11789577200702153,0.11789577200702153,c5eb73b8-f8a9-4039-b570-0485ec564196,2,0
11.813546,4.565911,Digitalização de projetos e plantas: do físico (papel) para o digital (QTK),"Da forma antiga, nós tínhamos que sempre ter o projeto em mão (10 plantas, 15 plantas e às vezes um memorial descritivo lá de 200 páginas). Com o QTK hoje, além de tu ter informação dos trechos no aplicativo, que é no celular que qualquer pessoa hoje tem, tu tem a planilha no computador.",C1 - Desafios Operacionais do QTK,1,C1(32.0%),1,0.3199815514813968,0.3199815514813968,c5eb73b8-f8a9-4039-b570-0485ec564196,2,-2
10.654723,5.8309445,Necessidade de vídeos curtos e intuitivos para preenchimento e verificação de BI,"Hoje se tivesse vídeos curtos e intuitivos seria o ideal. A minha área de preenchimento, o que que eu preciso alterar, o que que eu preciso verificar no BI e o que que eu preciso verificar se está correta.",C2 - Transição do Sistema Manual para Digital,1,C2(15.6%),2,0.0,0.156,c5eb73b8-f8a9-4039-b570-0485ec564196,3,-1
7.995644,8.50655,Colaboração coletiva para aprimoramento do sistema,"E quanto mais pessoas utilizarem, maior fica o conhecimento. Se os problemas às vezes que eu não percebo, a outra pessoa pode perceber. A tendência é que o sistema melhore com mais pessoas usando.",C6 - Multiplicadores como Agentes de Mudança,1,C6(100.0%),6,1.0,1.0,c5eb73b8-f8a9-4039-b570-0485ec564196,4,-2
12.386804,6.21769,Simulação de rendimento diário via planilha,"Com a planilha, a vantagem é essa. No final do dia, se tu conhecer o trecho, tu saber o que tu executou, tu colocar o valor nela, ela vai te simular e ela vai te dar o valor. Ó, esse hoje, o dia de hoje rendeu X, ó, o dia de ontem rendeu Y.",C3 - Fluxo Operacional de Medições,2,C3(34.3%); C4(18.4%),3,0.0,0.34299999999999997,c5eb73b8-f8a9-4039-b570-0485ec564196,2,-2
10.754957,5.004485,Complexidade de itens no sistema antigo de escavação,"No sistema antigo, tu tinha inúmeros itens, uma escavação, tu chegava a ter 30 itens para poder chegar um valor de escavação.",C2 - Transição do Sistema Manual para Digital,1,C2(100.0%),2,1.0,1.0,c5eb73b8-f8a9-4039-b570-0485ec564196,3,0
13.042259,6.907948,Falta de compreensão do sistema e planilha de valores antes de assumir projeto,"Eu já tive situações com empresa que pegou a planilha, olhou os valores, não entendeu como ela funcionava, não entendeu como é o sistema dela e ainda assim acabou pegando o serviço, pegando a obra.",C4 - Complexidade da Planilha QTK,1,C4(60.7%),4,0.6073928104833896,0.6073928104833896,c5eb73b8-f8a9-4039-b570-0485ec564196,2,2
11.496628,4.518823,Acesso diário ao avanço físico-financeiro da obra pela planilha QTK,"Antigamente se chegava lá no final do mês e uma expectativa, o que que eu vou receber, o que que eu não vou receber. Com a planilha QTK, consegue ter o avanço físico, financeiro da obra diariamente.",C1 - Desafios Operacionais do QTK,1,C1(20.1%),1,0.20051694057740227,0.20051694057740227,c5eb73b8-f8a9-4039-b570-0485ec564196,2,-2
9.712428,4.505955,Atrasos em obras devido a demora nos aditivos contratuais públicos,"Antigamente, nos contratos antigo público, tu tinha questões de aditivos e dependendo do aditivo, tu tinha questões ali que tu esperava 6 meses, 7 meses para tu ter uma retorno. E muitas vezes são obras que ficavam paradas.",C10 - Imprevisibilidade e Custos,1,C10(100.0%),10,1.0,1.0,c5eb73b8-f8a9-4039-b570-0485ec564196,2,1
11.794877,4.3589625,Flexibilidade do QTK para alterações em obras lineares,"A vantagem do QTK, principalmente em obras lineares, é que tu precisou fazer uma alteração, tu cria uma linha nova de projeto, tu coloca os parâmetros daquele serviço novo e tu tem o valor.",C1 - Desafios Operacionais do QTK,1,C1(25.6%),1,0.25558325063989557,0.25558325063989557,c5eb73b8-f8a9-4039-b570-0485ec564196,3,-2
10.867956,4.7202673,Agilidade na alteração de execução da obra devido ao novo sistema,"Tive recentemente aqui na obra ter que alterar uma execução de uma rua e no mesmo dia eu sabia, olha, esse trecho vai me custar tanto, essa alteração vai me custar tanto e tá dentro do meu orçamento. No sistema antigo, isso aí poderia levar uma semana, poderia levar 10 dias, poderia levar um mês.",C2 - Transição do Sistema Manual para Digital,1,C2(34.6%),2,0.34570830819256315,0.34570830819256315,c5eb73b8-f8a9-4039-b570-0485ec564196,1,-2
10.416039,5.86695,Aprendizado visual por vídeo ajuda a localizar comandos e campos,"O vídeo ele é muito mais rápido. Tu verificar como a pessoa tá fazendo te encaminha também a fazer a mesma coisa. Tu lê, ah, mas aonde que é esse comando? Até onde que é esse campo na planilha?",C3 - Fluxo Operacional de Medições,2,C3(11.5%); C2(15.2%),3,0.1147202964159376,0.1147202964159376,c5eb73b8-f8a9-4039-b570-0485ec564196,2,-2
12.35936,5.1871557,Dificuldades de novos integrantes na adaptação ao projeto QTK,"Temos as pessoas que estão entrando no QTK agora e que estão tendo toda aquela dificuldade do início. Ó, o projeto tá aqui, vamos tirar dúvidas. Ah, mas isso aqui eu não sei como é que tá acontecendo.",C1 - Desafios Operacionais do QTK,1,C1(52.2%),1,0.5221264004761581,0.5221264004761581,c5eb73b8-f8a9-4039-b570-0485ec564196,3,-2
10.868844,5.10219,Transição do Sistema de Medição de Obras: Adaptação Cultural e Complexidade,"Os três que vão entrar no QTK hoje, eles ainda têm obras medindo no sistema antigo. É completamente diferente, é muito mais complexo. Então também vai ser a cultura, todos vão pegar da mesma forma.",C2 - Transição do Sistema Manual para Digital,1,C2(100.0%),2,1.0,1.0,c5eb73b8-f8a9-4039-b570-0485ec564196,2,0
7.916834,8.733748,Melhoria na organização e comunicação com multiplicadores,"Tá mais organizado, já tem, já existe o pessoal na sede, já existe os multiplicadores, então é mais direcionado. No início, isso foi muito confuso, simplesmente, ó, tá aqui a planilha, a obra inicia tal dia e vai.",C6 - Multiplicadores como Agentes de Mudança,1,C6(100.0%),6,1.0,1.0,c5eb73b8-f8a9-4039-b570-0485ec564196,3,-2
9.156106,8.3755665,Falta de Entendimento do Modelo e suas Projeções,"Falta ainda talvez um entendimento de todo mundo que tá usando realmente o modelo de como é que ele funciona. Qual que é a importância dele tá realmente rodando, dele tá rodando da forma correta e a projeção para onde é que ele consegue chegar.",C9 - Compreensão do Propósito do Modelo,1,C9(100.0%),9,1.0,1.0,f20de4c1-2461-4e43-8842-bdee529151a7,4,2
8.787856,6.3131433,Defasagem no Controle Periódico das Regionais,"A parte de controle ela tá um pouco defasada, assim, a gente tá percebendo que as regionais não estão conseguindo manter um controle periódico das informações.",C12 - Desafios da Fiscalização e Controle,1,C12(32.3%),12,0.0,0.32299999999999995,f20de4c1-2461-4e43-8842-bdee529151a7,3,1
9.220403,8.623256,Uso por obrigação sem compreensão adequada,Eu percebo que talvez a galera tá usando mais porque tem que usar do que tá realmente entendendo qual que é a forma correta.,C9 - Compreensão do Propósito do Modelo,1,C9(100.0%),9,1.0,1.0,f20de4c1-2461-4e43-8842-bdee529151a7,4,2
10.0089445,8.530331,Falta de clareza no conceito de material segunda categoria,"Duas semanas atrás a pessoa tem a coragem de perguntar assim: 'Cara, o que que é o material de segunda categoria?' A galera tá trabalhando há um ano com a planilha e nunca tava claro esse conceito.",C9 - Compreensão do Propósito do Modelo,1,C9(20.6%),9,0.0,0.20600000000000002,f20de4c1-2461-4e43-8842-bdee529151a7,1,4
7.908821,7.236984,Dificuldade de escalabilidade no treinamento de empresas sobre novos modelos,"Como é que tu explica um modelo novo para uma empresa nova se as pessoas não estão entendendo ele? Normalmente a gente faz reuniões aqui com as empresas, mas ter uma, duas pessoas para conversar com um monte de empresas não dá conta.",C7 - Capacitação e Disseminação do Modelo,1,C7(100.0%),7,1.0,1.0,f20de4c1-2461-4e43-8842-bdee529151a7,3,2
7.8177934,8.620177,Melhoria no processo com multiplicadores e pontos focais,Deu (resultado) sim. Acho que melhorou bastante assim ter as pessoas definidas para atuar como multiplicador ou pelo menos como ponto focal. Acho que isso começou a dar uma alinhada no processo. (celebração),C6 - Multiplicadores como Agentes de Mudança,1,C6(100.0%),6,1.0,1.0,f20de4c1-2461-4e43-8842-bdee529151a7,3,-2
7.4559016,7.368393,Otimização do processo de aprendizado e apresentação do modelo de negócio,"A gente tem empresas que estão trabalhando pra gente agora que a gente teve quatro, cinco, seis reuniões com ela. É um aprendizado, mas a gente precisa mudar esse aprendizado. Como é que em uma, no máximo duas reuniões com uma empresa, eu apresento esse modelo?",C7 - Capacitação e Disseminação do Modelo,1,C7(100.0%),7,1.0,1.0,f20de4c1-2461-4e43-8842-bdee529151a7,3,1
8.425172,8.377615,Modelo traz visão diferente de trabalho existente,"O modelo é bom, ele na verdade ele só traz uma visão diferente de uma coisa que as pessoas já trabalham. (celebração)",C7 - Capacitação e Disseminação do Modelo,3,C7(15.2%); C6(26.0%); C9(20.4%),7,0.151939082786436,0.151939082786436,f20de4c1-2461-4e43-8842-bdee529151a7,4,-1
7.3835063,5.758526,Necessidade de novas empresas e fornecedores no setor de saneamento,"A gente tá tendo que trazer muitas empresas novas, e muitas empresas que também não atuavam na parte de saneamento.",C5 - Resistência do Mercado Local,1,C5(30.2%),5,0.3017995176967058,0.3017995176967058,f20de4c1-2461-4e43-8842-bdee529151a7,3,1
8.212624,6.610356,Presença Regional de Especialistas para Explicação do Conceito,"O sonho ideal seria ter algum cara em cada regional, que se uma empresa sentar para conversar com o cara, ele saiba pelo menos explicar o conceito.",C7 - Capacitação e Disseminação do Modelo,1,C7(17.4%),7,0.0,0.174,f20de4c1-2461-4e43-8842-bdee529151a7,4,1
8.13674,8.497467,Modelo colaborativo gera melhoria na remuneração da limpeza das vias,"A empresa apontou que o modelo tava remunerando uma largura menor da parte de limpeza da via (mostrando que o modelo colaborativo está funcionando, as empresas estão contribuindo para melhorias). (celebração)",C6 - Multiplicadores como Agentes de Mudança,1,C6(57.6%),6,0.576118051741748,0.576118051741748,f20de4c1-2461-4e43-8842-bdee529151a7,2,-2
7.9888625,7.5749435,Mudança no formato de apresentação e validação do modelo,"A gente precisa mudar esse aprendizado para um formato onde em uma apresentação para um grande grupo de empresas e uma segunda conversa específica com a empresa, ela fique clara de que consegue atender o modelo.",C7 - Capacitação e Disseminação do Modelo,1,C7(100.0%),7,1.0,1.0,f20de4c1-2461-4e43-8842-bdee529151a7,3,0
7.6614056,7.2288914,Processo de capacitação e difusão de conhecimento,"A gente tá hoje num processo de desenvolver o modelo e capacitar as pessoas que a gente tem aqui, mas logo mais vai precisar ter uma forma rápida de difundir esse conhecimento.",C7 - Capacitação e Disseminação do Modelo,1,C7(100.0%),7,1.0,1.0,f20de4c1-2461-4e43-8842-bdee529151a7,4,0
9.299328,8.694116,Necessidade de compreender o propósito das ferramentas de trabalho,"Tem gente que usa meio sem entender, e fica ali. Eu não consigo não entender. Posso não dominar o negócio, mas pelo menos vocês tem que dizer o que que eu tô fazendo, pra que que serve aquela ferramenta que eu tô usando.",C9 - Compreensão do Propósito do Modelo,1,C9(100.0%),9,1.0,1.0,f20de4c1-2461-4e43-8842-bdee529151a7,4,3
7.6138396,7.5234146,Simplificação do aprendizado anual,Tenho que reduzir esse meu aprendizado de um ano num formato que eu consiga aplicar ele de uma forma simples.,C7 - Capacitação e Disseminação do Modelo,1,C7(100.0%),7,1.0,1.0,f20de4c1-2461-4e43-8842-bdee529151a7,4,1
8.628272,8.079811,Desmistificação da remuneração e redução da burocracia,"É preciso desmistificar isso da galera e falar assim: o que acontecer vai ser remunerado. Tem que entender que tirando toda essa burocracia, tu vai ter que tirar todo aquele teu contingenciamento pro negócio realmente rodar.",C7 - Capacitação e Disseminação do Modelo,2,C7(18.1%); C9(25.2%),7,0.18076315423805533,0.18076315423805533,f20de4c1-2461-4e43-8842-bdee529151a7,4,2
8.409192,8.23378,Foco em execução ao invés de estrutura administrativa,A estrutura de obra não precisa ser um escritório com um monte de gente tentando descobrir como é que vai melhorar o teu preço. Pega essa força de trabalho e foca na execução. (celebração),C7 - Capacitação e Disseminação do Modelo,3,C7(18.5%); C6(23.5%); C9(18.3%),7,0.1851732679347043,0.1851732679347043,f20de4c1-2461-4e43-8842-bdee529151a7,4,-2
9.685367,5.840617,Falta de resposta e confirmação para comunicações oficiais,"A gente não tem essa forma clara. Hoje a forma é: manda o e-mail ou comunica com uma carta. Qual é a forma que eu tenho que responder para CCB ou que ela toma partido de que isso que ela pediu foi escutado, foi atendido ou foi levado em consideração?",C12 - Desafios da Fiscalização e Controle,1,C12(39.0%),12,0.3895215019067653,0.3895215019067653,00222548-6e98-4e59-8438-9cccb61116a7,3,1
11.956904,4.8121896,Dúvida sobre plataforma de apoio e remuneração em projetos não previstos no QTK,"Como é que eu crio uma plataforma de apoio pro pessoal de projeto que tá aqui? Olha, eu tive uma dúvida que teve um projeto que tem uma condição nova e eu acho que ela precisa ser remunerada e isso não tá visto no QTK, como é que o projetista me dá uma informação?",C1 - Desafios Operacionais do QTK,1,C1(53.9%),1,0.5386188952342852,0.5386188952342852,00222548-6e98-4e59-8438-9cccb61116a7,3,1
9.006266,5.941137,Escassez de recursos humanos e sugestões da equipe de obra,"A gente tinha pouco recurso ainda humano para poder fazer isso. E e outra, né? Eh, a gente entende que a próprio pessoal de obra pode começar a fazer essas sugestões, essas comunicações.",C12 - Desafios da Fiscalização e Controle,1,C12(100.0%),12,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,3,1
10.280222,4.851262,Dificuldade Equipe Obras Medidas Decimais Movem,"No movem, a gente tá mudando isso para que no movem a pessoa, o pessoal já coloque o valor. Pessoal em obra tá tendo dificuldade com centímetros e metros, tá? Com valores decimais e natural",C2 - Transição do Sistema Manual para Digital,1,C2(100.0%),2,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,3,1
11.2388315,6.3422837,Lançamentos no sistema Moving até segunda-feira,"Se ele não lançou no movement até agora, ele vai ter que lançar tudo segunda-feira no moving, os trechos que ele fez. Agora o que não tiver no moving não vai medir, vai ficar pra próxima medição.",C3 - Fluxo Operacional de Medições,1,C3(100.0%),3,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,2,0
10.316294,5.2677875,Apagamento de dados de produção,"Então eles vão lá, colocam que eles fizeram 50 m, no dia seguinte eles voltam lá e apagou esses dados. E aí eles queriam que ficasse porque é bastante coisa para eles lembrarem",C2 - Transição do Sistema Manual para Digital,1,C2(53.2%),2,0.5322032257333384,0.5322032257333384,00222548-6e98-4e59-8438-9cccb61116a7,2,2
8.145606,7.35782,Comunicação e Onboarding de Novos Colaboradores,Como é que eu embarco ele nessa matéria? Como é que eu introduzo ele nesse conhecimento? Como é que uma empresa nova que tá sendo contratada eu comunico ela da forma que a gente contrata?,C7 - Capacitação e Disseminação do Modelo,1,C7(54.9%),7,0.5492037798395337,0.5492037798395337,00222548-6e98-4e59-8438-9cccb61116a7,3,1
11.258305,7.351569,Migração da versão 17 do Excel para o sistema,"Muito provavelmente a versão 17 já não venha mais no Excel, tá? Ela vai vir no sistema",C8 - Evolução e Controle de Versões,1,C8(100.0%),8,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,4,0
7.8568263,8.400869,Manual de uso do Movement - Comunicação,"A Carol dali de de da Surmet fez um manual de uso do movem e publicou e mandou: 'Rafael, o que que tu acha da gente fazer a comunicação do manual de uso do movement dessa forma?' Massa, Carol, vamos colocar para rodar.",C6 - Multiplicadores como Agentes de Mudança,1,C6(100.0%),6,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,2,-2
